return_date,product_id,store_id,quantity
12/11/2021,81,13,1
12/11/2021,202,13,1
12/11/2021,266,3,1
12/11/2021,306,13,1
12/11/2021,319,11,1
12/11/2021,421,24,1
12/11/2021,477,11,1
12/11/2021,656,13,1
12/11/2021,773,24,1
12/11/2021,792,11,1
12/11/2021,798,13,1
12/11/2021,939,3,1
12/11/2021,1041,24,2
12/11/2021,1045,13,1
12/11/2021,1116,3,1
12/11/2021,1390,13,2
12/13/2021,517,6,1
12/13/2021,545,6,1
12/13/2021,938,6,1
12/13/2021,1200,6,1
12/14/2021,100,13,1
12/14/2021,378,13,1
12/14/2021,453,23,2
12/14/2021,608,23,2
12/14/2021,1024,23,1
12/14/2021,1141,13,1
12/14/2021,1328,13,1
12/14/2021,1514,23,2
12/16/2021,29,6,1
12/16/2021,289,11,2
12/16/2021,409,11,1
12/16/2021,431,11,1
12/16/2021,451,6,1
12/16/2021,592,6,1
12/16/2021,880,6,1
12/16/2021,914,6,1
12/16/2021,960,11,1
12/16/2021,1064,11,1
12/16/2021,1180,6,1
12/17/2021,536,23,1
12/17/2021,580,23,1
12/18/2021,35,13,1
12/18/2021,118,13,1
12/18/2021,134,13,1
12/18/2021,280,13,2
12/18/2021,367,24,1
12/18/2021,407,24,1
12/18/2021,497,13,2
12/18/2021,502,13,1
12/18/2021,520,13,2
12/18/2021,558,13,2
12/18/2021,922,24,1
12/18/2021,1123,13,1
12/18/2021,1131,13,1
12/18/2021,1355,24,1
12/18/2021,1456,13,1
12/19/2021,97,7,1
12/19/2021,432,7,1
12/19/2021,696,7,1
12/19/2021,782,7,2
12/19/2021,840,7,1
12/19/2021,915,7,1
12/20/2021,29,11,2
12/20/2021,48,11,1
12/20/2021,218,6,1
12/20/2021,281,6,1
12/20/2021,338,11,1
12/20/2021,372,11,1
12/20/2021,472,6,1
12/20/2021,616,6,2
12/20/2021,665,6,1
12/20/2021,735,11,1
12/20/2021,1039,11,1
12/20/2021,1040,6,1
12/20/2021,1174,6,1
12/20/2021,1243,11,2
12/20/2021,1265,24,1
12/20/2021,1279,24,1
12/20/2021,1402,6,2
12/20/2021,1403,11,1
12/20/2021,1455,11,1
12/21/2021,282,16,1
12/21/2021,610,17,1
12/21/2021,882,3,1
12/21/2021,911,3,1
12/21/2021,1001,17,2
12/21/2021,1169,16,1
12/21/2021,1312,3,1
12/21/2021,1321,16,1
12/21/2021,1410,16,1
12/21/2021,1464,16,1
12/21/2021,1469,3,1
12/21/2021,1473,17,1
12/21/2021,1486,3,1
12/22/2021,16,11,1
12/22/2021,58,13,1
12/22/2021,124,11,1
12/22/2021,127,11,1
12/22/2021,213,17,1
12/22/2021,238,13,1
12/22/2021,340,11,1
12/22/2021,362,11,1
12/22/2021,433,13,1
12/22/2021,522,17,2
12/22/2021,606,11,1
12/22/2021,773,17,1
12/22/2021,904,13,1
12/22/2021,914,17,1
12/22/2021,1083,11,1
12/22/2021,1144,11,2
12/22/2021,1417,13,1
12/23/2021,37,15,1
12/23/2021,611,15,1
12/23/2021,1146,15,1
12/24/2021,21,17,2
12/24/2021,311,17,1
12/24/2021,397,17,1
12/24/2021,688,17,1
12/24/2021,776,17,2
12/24/2021,979,17,1
12/24/2021,1012,17,1
12/24/2021,1094,17,1
12/24/2021,1366,17,1
12/25/2021,44,16,1
12/25/2021,681,16,1
12/25/2021,800,17,1
12/25/2021,911,17,2
12/25/2021,948,17,1
12/25/2021,1229,16,1
12/25/2021,1361,17,2
12/26/2021,144,16,1
12/26/2021,1500,16,2
12/27/2021,66,24,1
12/27/2021,91,24,1
12/27/2021,148,3,1
12/27/2021,360,24,1
12/27/2021,361,24,1
12/27/2021,389,24,2
12/27/2021,526,3,2
12/27/2021,964,24,1
12/27/2021,1020,3,1
12/27/2021,1043,24,2
12/27/2021,1255,23,1
12/28/2021,98,3,1
12/28/2021,225,13,1
12/28/2021,312,13,1
12/28/2021,658,3,1
12/28/2021,660,13,1
12/28/2021,809,3,2
12/28/2021,833,3,1
12/28/2021,1225,3,1
12/28/2021,1248,13,1
12/28/2021,1375,3,1
12/28/2021,1456,13,1
12/28/2021,1519,3,1
12/29/2021,214,6,1
12/29/2021,245,7,1
12/29/2021,309,6,1
12/29/2021,386,7,1
12/29/2021,935,6,1
12/29/2021,946,6,1
12/29/2021,972,6,1
1/1/2022,249,10,1
1/1/2022,455,10,1
1/1/2022,1056,10,2
1/1/2022,1091,10,1
1/1/2022,1181,10,1
1/1/2022,1456,10,1
1/2/2022,310,13,1
1/2/2022,564,4,1
1/2/2022,702,4,1
1/2/2022,710,10,1
1/2/2022,716,10,2
1/2/2022,767,4,1
1/2/2022,843,13,1
1/2/2022,879,4,1
1/2/2022,1034,13,1
1/2/2022,1084,4,2
1/2/2022,1091,4,1
1/2/2022,1155,10,1
1/2/2022,1167,10,1
1/2/2022,1319,10,1
1/3/2022,327,7,2
1/3/2022,380,7,1
1/3/2022,559,7,2
1/3/2022,638,7,1
1/3/2022,696,17,1
1/3/2022,772,15,1
1/3/2022,887,7,1
1/3/2022,1052,17,1
1/3/2022,1118,15,1
1/3/2022,1181,7,1
1/3/2022,1208,17,1
1/3/2022,1451,17,1
1/3/2022,1556,15,1
1/4/2022,344,8,1
1/4/2022,364,8,1
1/4/2022,457,16,1
1/4/2022,470,8,1
1/4/2022,524,16,1
1/4/2022,581,8,2
1/4/2022,863,17,1
1/4/2022,1041,17,1
1/4/2022,1235,8,1
1/4/2022,1417,17,1
1/4/2022,1508,8,1
1/5/2022,14,7,1
1/5/2022,106,12,1
1/5/2022,163,4,1
1/5/2022,189,4,1
1/5/2022,296,12,1
1/5/2022,373,4,1
1/5/2022,396,4,1
1/5/2022,432,19,1
1/5/2022,509,12,2
1/5/2022,660,19,1
1/5/2022,888,6,1
1/5/2022,915,4,1
1/5/2022,1058,4,1
1/5/2022,1201,7,1
1/5/2022,1243,19,1
1/5/2022,1379,4,1
1/5/2022,1438,4,1
1/5/2022,1487,6,2
1/5/2022,1499,6,1
1/6/2022,2,13,1
1/6/2022,26,17,1
1/6/2022,166,17,1
1/6/2022,295,13,1
1/6/2022,397,13,1
1/6/2022,863,17,1
1/6/2022,987,17,1
1/6/2022,1230,17,1
1/6/2022,1263,13,1
1/6/2022,1335,17,1
1/6/2022,1408,17,1
1/6/2022,1412,17,1
1/6/2022,1430,17,1
1/6/2022,1497,17,1
1/6/2022,1498,13,2
1/7/2022,12,12,1
1/7/2022,14,19,1
1/7/2022,34,19,1
1/7/2022,112,12,1
1/7/2022,250,19,1
1/7/2022,470,12,1
1/7/2022,581,20,2
1/7/2022,678,24,1
1/7/2022,692,20,1
1/7/2022,780,24,1
1/7/2022,799,19,1
1/7/2022,989,20,1
1/7/2022,996,12,1
1/7/2022,1194,24,1
1/7/2022,1209,19,1
1/7/2022,1346,24,1
1/7/2022,1395,19,2
1/7/2022,1438,19,1
1/9/2022,46,18,2
1/9/2022,484,3,2
1/9/2022,597,19,1
1/9/2022,668,3,2
1/9/2022,789,18,1
1/9/2022,892,19,2
1/9/2022,895,18,2
1/9/2022,982,9,1
1/9/2022,984,3,1
1/9/2022,1108,18,1
1/9/2022,1356,23,1
1/9/2022,1374,3,1
1/9/2022,1487,9,1
1/9/2022,1533,9,1
1/10/2022,157,16,1
1/10/2022,195,3,2
1/10/2022,199,3,1
1/10/2022,253,11,2
1/10/2022,271,7,1
1/10/2022,284,19,1
1/10/2022,420,19,1
1/10/2022,444,11,1
1/10/2022,485,10,1
1/10/2022,503,16,1
1/10/2022,505,16,1
1/10/2022,546,16,1
1/10/2022,572,17,1
1/10/2022,623,7,2
1/10/2022,646,16,1
1/10/2022,759,7,1
1/10/2022,806,8,1
1/10/2022,822,11,1
1/10/2022,872,10,1
1/10/2022,909,17,1
1/10/2022,921,19,1
1/10/2022,946,10,1
1/10/2022,952,16,1
1/10/2022,956,16,1
1/10/2022,969,19,1
1/10/2022,1069,7,2
1/10/2022,1147,7,1
1/10/2022,1177,8,1
1/10/2022,1195,10,1
1/10/2022,1203,3,1
1/10/2022,1301,8,1
1/10/2022,1373,8,2
1/10/2022,1382,3,1
1/10/2022,1468,17,1
1/10/2022,1522,19,1
1/10/2022,1546,8,1
1/11/2022,123,20,1
1/11/2022,173,20,1
1/11/2022,498,13,1
1/11/2022,843,16,1
1/11/2022,1070,13,2
1/11/2022,1188,13,1
1/11/2022,1238,13,1
1/11/2022,1288,16,2
1/11/2022,1377,13,1
1/11/2022,1430,13,1
1/12/2022,15,8,1
1/12/2022,27,8,1
1/12/2022,69,8,1
1/12/2022,182,6,1
1/12/2022,216,6,2
1/12/2022,221,8,1
1/12/2022,293,8,2
1/12/2022,295,6,1
1/12/2022,383,10,1
1/12/2022,459,1,1
1/12/2022,502,8,1
1/12/2022,505,1,1
1/12/2022,532,8,1
1/12/2022,571,3,1
1/12/2022,588,8,2
1/12/2022,600,10,1
1/12/2022,662,1,2
1/12/2022,688,3,1
1/12/2022,692,8,1
1/12/2022,708,1,1
1/12/2022,712,8,1
1/12/2022,747,1,1
1/12/2022,758,21,1
1/12/2022,822,3,2
1/12/2022,866,8,1
1/12/2022,887,10,1
1/12/2022,975,8,2
1/12/2022,1008,8,1
1/12/2022,1031,8,1
1/12/2022,1046,21,2
1/12/2022,1055,10,2
1/12/2022,1151,6,1
1/12/2022,1157,1,1
1/12/2022,1230,3,1
1/12/2022,1351,3,1
1/12/2022,1357,21,1
1/12/2022,1362,1,1
1/12/2022,1467,21,1
1/12/2022,1477,1,1
1/12/2022,1525,8,1
1/13/2022,48,1,1
1/13/2022,95,8,1
1/13/2022,404,23,1
1/13/2022,549,1,1
1/13/2022,562,8,1
1/13/2022,571,1,1
1/13/2022,631,20,1
1/13/2022,750,8,2
1/13/2022,794,8,2
1/13/2022,806,8,1
1/13/2022,867,1,1
1/13/2022,914,1,1
1/13/2022,1139,1,1
1/13/2022,1156,8,2
1/13/2022,1230,20,1
1/13/2022,1246,20,2
1/13/2022,1475,8,1
1/14/2022,148,23,1
1/14/2022,486,23,1
1/14/2022,624,23,1
1/14/2022,649,6,1
1/14/2022,1000,6,1
1/14/2022,1104,6,1
1/14/2022,1146,23,1
1/15/2022,156,21,1
1/15/2022,293,23,1
1/15/2022,320,11,1
1/15/2022,379,21,1
1/15/2022,422,21,2
1/15/2022,470,21,2
1/15/2022,540,21,1
1/15/2022,843,21,1
1/15/2022,887,21,1
1/15/2022,1045,21,1
1/15/2022,1202,11,1
1/15/2022,1285,23,1
1/15/2022,1308,21,2
1/15/2022,1321,11,2
1/15/2022,1383,21,1
1/15/2022,1432,11,1
1/15/2022,1551,21,2
1/16/2022,105,6,1
1/16/2022,211,15,1
1/16/2022,462,16,2
1/16/2022,560,4,1
1/16/2022,630,6,1
1/16/2022,746,6,1
1/16/2022,856,16,1
1/16/2022,931,15,1
1/16/2022,1073,6,1
1/16/2022,1334,16,1
1/16/2022,1367,15,1
1/16/2022,1482,15,1
1/17/2022,4,12,2
1/17/2022,22,12,1
1/17/2022,82,12,1
1/17/2022,129,1,1
1/17/2022,151,11,1
1/17/2022,262,11,1
1/17/2022,291,11,1
1/17/2022,342,11,1
1/17/2022,416,12,1
1/17/2022,461,11,1
1/17/2022,497,3,1
1/17/2022,512,3,1
1/17/2022,682,6,1
1/17/2022,728,12,1
1/17/2022,769,6,1
1/17/2022,822,6,2
1/17/2022,842,1,1
1/17/2022,893,6,1
1/17/2022,963,12,1
1/17/2022,965,23,1
1/17/2022,988,3,2
1/17/2022,993,4,1
1/17/2022,1009,4,2
1/17/2022,1014,24,1
1/17/2022,1176,1,1
1/17/2022,1242,1,1
1/17/2022,1249,12,1
1/17/2022,1250,4,1
1/17/2022,1397,1,1
1/17/2022,1441,12,1
1/17/2022,1483,23,1
1/17/2022,1484,12,1
1/17/2022,1490,23,1
1/17/2022,1526,1,1
1/17/2022,1558,24,1
1/18/2022,34,24,1
1/18/2022,220,8,1
1/18/2022,264,8,1
1/18/2022,278,24,1
1/18/2022,422,15,1
1/18/2022,511,24,1
1/18/2022,559,24,1
1/18/2022,679,8,1
1/18/2022,710,24,1
1/18/2022,808,8,1
1/18/2022,1131,8,1
1/18/2022,1375,8,1
1/18/2022,1422,8,2
1/19/2022,144,11,2
1/19/2022,469,12,1
1/19/2022,545,12,2
1/19/2022,749,7,1
1/19/2022,954,12,1
1/19/2022,1192,7,1
1/19/2022,1261,7,1
1/19/2022,1367,12,1
1/19/2022,1406,7,2
1/19/2022,1501,11,1
1/20/2022,62,7,1
1/20/2022,174,15,1
1/20/2022,341,15,1
1/20/2022,540,7,1
1/20/2022,678,15,2
1/20/2022,724,15,1
1/20/2022,855,7,1
1/20/2022,898,15,1
1/20/2022,1083,15,2
1/20/2022,1219,15,1
1/21/2022,723,16,2
1/21/2022,766,20,1
1/21/2022,900,16,1
1/21/2022,1377,20,1
1/21/2022,1479,21,1
1/22/2022,268,17,1
1/22/2022,387,21,1
1/22/2022,479,21,1
1/22/2022,578,21,2
1/22/2022,823,4,1
1/22/2022,1050,21,1
1/22/2022,1182,4,1
1/22/2022,1340,21,1
1/22/2022,1380,17,1
1/22/2022,1394,21,1
1/23/2022,47,10,1
1/23/2022,348,10,1
1/23/2022,703,10,1
1/23/2022,709,10,1
1/23/2022,1132,10,2
1/24/2022,47,15,2
1/24/2022,193,15,1
1/24/2022,267,21,1
1/24/2022,339,3,1
1/24/2022,395,3,2
1/24/2022,654,3,1
1/24/2022,700,21,1
1/24/2022,714,3,2
1/24/2022,816,21,1
1/24/2022,949,3,1
1/24/2022,963,3,1
1/24/2022,1033,21,1
1/24/2022,1039,3,2
1/24/2022,1104,3,1
1/24/2022,1165,15,1
1/24/2022,1187,15,2
1/24/2022,1215,3,1
1/24/2022,1317,3,1
1/25/2022,463,11,1
1/25/2022,541,18,1
1/25/2022,600,18,2
1/25/2022,817,11,1
1/25/2022,1383,11,2
1/26/2022,197,18,1
1/26/2022,573,9,1
1/26/2022,717,13,1
1/26/2022,1004,9,1
1/26/2022,1279,13,1
1/26/2022,1339,13,1
1/26/2022,1390,13,2
1/26/2022,1401,13,1
1/26/2022,1498,13,1
1/27/2022,427,24,1
1/27/2022,473,24,1
1/27/2022,505,24,1
1/27/2022,566,24,1
1/27/2022,777,19,1
1/27/2022,801,19,1
1/27/2022,870,24,2
1/27/2022,989,24,1
1/27/2022,1200,24,1
1/27/2022,1214,24,1
1/27/2022,1482,24,2
1/28/2022,61,9,1
1/28/2022,196,1,1
1/28/2022,293,1,1
1/28/2022,354,1,1
1/28/2022,358,1,2
1/28/2022,620,1,1
1/28/2022,786,1,1
1/28/2022,814,9,1
1/28/2022,981,9,1
1/28/2022,1372,1,1
1/29/2022,252,12,1
1/29/2022,476,18,1
1/29/2022,647,18,1
1/29/2022,658,13,1
1/29/2022,710,13,1
1/29/2022,833,13,1
1/29/2022,915,13,1
1/29/2022,1028,18,1
1/29/2022,1036,13,1
1/29/2022,1062,13,1
1/29/2022,1524,9,1
1/30/2022,368,24,1
1/30/2022,456,24,1
1/30/2022,845,24,1
1/30/2022,983,24,1
1/30/2022,1438,24,2
2/1/2022,22,11,1
2/1/2022,103,12,1
2/1/2022,250,12,1
2/1/2022,369,12,1
2/1/2022,659,17,1
2/1/2022,735,12,1
2/1/2022,791,12,1
2/1/2022,944,17,1
2/1/2022,999,12,2
2/1/2022,1033,17,1
2/1/2022,1103,12,2
2/1/2022,1118,12,1
2/1/2022,1383,11,1
2/1/2022,1384,11,2
2/1/2022,1403,11,1
2/2/2022,65,8,1
2/2/2022,330,12,1
2/2/2022,490,24,2
2/2/2022,563,7,1
2/2/2022,622,12,1
2/2/2022,634,8,1
2/2/2022,703,7,1
2/2/2022,786,8,1
2/2/2022,816,24,1
2/2/2022,899,8,1
2/2/2022,903,12,1
2/2/2022,943,24,1
2/2/2022,1146,12,1
2/2/2022,1220,24,1
2/2/2022,1356,24,1
2/2/2022,1358,7,1
2/2/2022,1426,24,1
2/3/2022,643,9,1
2/3/2022,713,3,1
2/3/2022,718,3,1
2/3/2022,724,3,2
2/3/2022,900,3,1
2/4/2022,67,15,1
2/4/2022,114,4,1
2/4/2022,416,9,1
2/4/2022,547,4,1
2/4/2022,606,9,1
2/4/2022,916,9,1
2/4/2022,940,4,2
2/4/2022,1268,9,1
2/4/2022,1348,4,1
2/5/2022,46,7,1
2/5/2022,70,11,1
2/5/2022,93,11,1
2/5/2022,463,15,1
2/5/2022,471,15,2
2/5/2022,639,21,1
2/5/2022,734,15,2
2/5/2022,785,15,1
2/5/2022,951,11,1
2/5/2022,1046,11,1
2/5/2022,1139,7,1
2/5/2022,1153,15,1
2/5/2022,1165,11,1
2/5/2022,1405,21,2
2/5/2022,1497,11,1
2/6/2022,9,24,2
2/6/2022,126,8,1
2/6/2022,142,24,1
2/6/2022,206,8,2
2/6/2022,235,7,1
2/6/2022,247,17,1
2/6/2022,266,23,1
2/6/2022,274,17,1
2/6/2022,288,20,1
2/6/2022,296,8,1
2/6/2022,302,24,1
2/6/2022,374,8,1
2/6/2022,415,4,1
2/6/2022,440,4,1
2/6/2022,491,17,1
2/6/2022,495,24,1
2/6/2022,512,23,1
2/6/2022,552,7,1
2/6/2022,590,17,1
2/6/2022,601,4,1
2/6/2022,608,8,1
2/6/2022,668,17,1
2/6/2022,749,17,2
2/6/2022,947,9,1
2/6/2022,968,8,1
2/6/2022,983,9,1
2/6/2022,991,8,1
2/6/2022,1068,17,1
2/6/2022,1075,9,1
2/6/2022,1138,24,1
2/6/2022,1283,4,2
2/6/2022,1314,17,1
2/6/2022,1339,8,1
2/6/2022,1350,20,1
2/6/2022,1353,8,1
2/6/2022,1408,20,1
2/6/2022,1446,9,1
2/6/2022,1462,23,1
2/7/2022,83,1,1
2/7/2022,300,1,1
2/7/2022,702,4,2
2/7/2022,703,8,1
2/7/2022,758,12,1
2/7/2022,1106,8,2
2/7/2022,1157,12,1
2/7/2022,1301,1,1
2/7/2022,1319,4,1
2/7/2022,1322,12,2
2/7/2022,1331,12,1
2/7/2022,1348,1,1
2/7/2022,1407,4,1
2/7/2022,1409,4,1
2/7/2022,1417,12,2
2/7/2022,1484,4,2
2/7/2022,1498,12,1
2/7/2022,1513,1,1
2/7/2022,1552,4,1
2/8/2022,196,17,1
2/8/2022,231,16,1
2/8/2022,469,16,1
2/8/2022,478,16,1
2/8/2022,552,17,1
2/8/2022,564,17,2
2/8/2022,590,17,1
2/8/2022,701,17,1
2/8/2022,784,17,2
2/8/2022,833,17,1
2/8/2022,917,16,2
2/8/2022,974,10,1
2/8/2022,1073,16,1
2/8/2022,1080,10,1
2/8/2022,1166,10,1
2/8/2022,1427,16,1
2/8/2022,1445,17,1
2/9/2022,26,1,2
2/9/2022,62,1,2
2/9/2022,86,12,1
2/9/2022,112,6,2
2/9/2022,182,11,1
2/9/2022,240,23,1
2/9/2022,258,12,1
2/9/2022,299,12,1
2/9/2022,313,12,1
2/9/2022,338,1,1
2/9/2022,383,11,1
2/9/2022,397,12,1
2/9/2022,441,11,1
2/9/2022,460,11,1
2/9/2022,462,11,1
2/9/2022,551,23,1
2/9/2022,588,12,1
2/9/2022,681,12,1
2/9/2022,861,1,2
2/9/2022,941,6,1
2/9/2022,948,23,2
2/9/2022,1083,23,1
2/9/2022,1120,11,1
2/9/2022,1169,12,1
2/9/2022,1292,12,1
2/9/2022,1395,11,1
2/10/2022,207,16,1
2/10/2022,226,3,1
2/10/2022,362,13,1
2/10/2022,378,3,2
2/10/2022,401,3,1
2/10/2022,871,13,1
2/10/2022,1006,13,1
2/10/2022,1029,13,1
2/10/2022,1362,13,2
2/10/2022,1539,13,1
2/10/2022,1540,13,1
2/11/2022,3,11,2
2/11/2022,192,18,2
2/11/2022,328,19,1
2/11/2022,330,24,1
2/11/2022,475,24,1
2/11/2022,581,19,2
2/11/2022,607,11,2
2/11/2022,837,19,1
2/11/2022,871,19,1
2/11/2022,880,23,1
2/11/2022,923,24,2
2/11/2022,985,11,2
2/11/2022,988,11,1
2/11/2022,1022,18,1
2/11/2022,1059,24,1
2/11/2022,1085,19,2
2/11/2022,1117,23,1
2/11/2022,1168,19,1
2/11/2022,1204,19,1
2/11/2022,1250,11,2
2/11/2022,1467,23,2
2/11/2022,1470,24,2
2/11/2022,1550,19,1
2/12/2022,204,21,1
2/12/2022,263,10,1
2/12/2022,274,21,2
2/12/2022,289,21,1
2/12/2022,305,10,1
2/12/2022,483,10,1
2/12/2022,707,21,1
2/12/2022,825,21,1
2/12/2022,913,10,1
2/12/2022,1243,10,1
2/12/2022,1298,21,1
2/12/2022,1327,21,1
2/12/2022,1333,10,2
2/12/2022,1393,10,1
2/13/2022,45,7,2
2/13/2022,89,7,1
2/13/2022,129,7,1
2/13/2022,175,21,1
2/13/2022,256,12,1
2/13/2022,342,8,1
2/13/2022,353,16,1
2/13/2022,397,7,1
2/13/2022,572,7,1
2/13/2022,578,21,1
2/13/2022,661,12,1
2/13/2022,699,7,1
2/13/2022,770,7,1
2/13/2022,813,7,1
2/13/2022,929,12,1
2/13/2022,958,8,1
2/13/2022,993,12,1
2/13/2022,1034,21,1
2/13/2022,1052,7,1
2/13/2022,1076,21,1
2/13/2022,1165,8,2
2/13/2022,1185,12,1
2/13/2022,1358,7,1
2/13/2022,1378,12,2
2/13/2022,1406,16,1
2/13/2022,1410,12,1
2/13/2022,1448,16,1
2/13/2022,1516,7,1
2/14/2022,190,21,1
2/14/2022,222,21,1
2/14/2022,323,21,2
2/14/2022,375,21,1
2/14/2022,774,21,1
2/14/2022,871,21,2
2/14/2022,1327,3,1
2/15/2022,130,6,1
2/15/2022,137,1,1
2/15/2022,236,1,2
2/15/2022,276,24,1
2/15/2022,416,24,2
2/15/2022,572,1,1
2/15/2022,642,6,1
2/15/2022,673,24,1
2/15/2022,767,23,1
2/15/2022,837,24,1
2/15/2022,934,1,1
2/15/2022,1158,23,1
2/15/2022,1294,23,1
2/15/2022,1294,6,1
2/15/2022,1546,6,2
2/15/2022,1548,24,1
2/16/2022,405,18,1
2/16/2022,592,18,1
2/16/2022,742,18,1
2/16/2022,955,18,1
2/17/2022,86,17,1
2/17/2022,133,4,1
2/17/2022,166,1,1
2/17/2022,177,3,1
2/17/2022,279,3,1
2/17/2022,311,17,1
2/17/2022,426,17,2
2/17/2022,596,13,1
2/17/2022,694,17,2
2/17/2022,703,1,1
2/17/2022,968,13,1
2/17/2022,1157,3,1
2/17/2022,1211,1,2
2/17/2022,1288,13,1
2/17/2022,1378,1,1
2/17/2022,1387,3,1
2/17/2022,1441,17,2
2/19/2022,44,6,1
2/19/2022,74,1,1
2/19/2022,81,17,2
2/19/2022,133,23,2
2/19/2022,141,17,1
2/19/2022,161,3,1
2/19/2022,166,1,2
2/19/2022,202,17,1
2/19/2022,396,15,2
2/19/2022,458,17,1
2/19/2022,719,6,1
2/19/2022,720,6,1
2/19/2022,995,6,1
2/19/2022,1024,18,1
2/19/2022,1143,1,2
2/19/2022,1174,1,1
2/19/2022,1193,6,1
2/19/2022,1220,23,1
2/19/2022,1301,17,1
2/19/2022,1304,17,1
2/19/2022,1355,17,1
2/19/2022,1388,17,1
2/19/2022,1451,6,1
2/19/2022,1490,6,1
2/19/2022,1515,15,1
2/19/2022,1535,3,2
2/19/2022,1540,18,1
2/20/2022,47,20,1
2/20/2022,299,7,1
2/20/2022,361,7,1
2/20/2022,361,19,1
2/20/2022,419,7,1
2/20/2022,533,7,1
2/20/2022,763,19,1
2/20/2022,1048,19,1
2/20/2022,1112,19,1
2/20/2022,1179,19,1
2/21/2022,162,15,1
2/21/2022,342,6,2
2/21/2022,520,6,1
2/21/2022,545,16,1
2/21/2022,819,16,1
2/21/2022,866,16,1
2/21/2022,1176,16,1
2/21/2022,1207,15,1
2/21/2022,1398,16,1
2/22/2022,116,13,1
2/22/2022,307,13,1
2/22/2022,343,10,1
2/22/2022,524,13,1
2/22/2022,586,19,1
2/22/2022,689,13,1
2/22/2022,730,10,2
2/22/2022,797,10,1
2/22/2022,816,9,1
2/22/2022,850,8,1
2/22/2022,1003,8,1
2/22/2022,1050,13,1
2/22/2022,1154,10,1
2/22/2022,1157,8,1
2/22/2022,1185,10,1
2/22/2022,1337,10,1
2/22/2022,1359,19,1
2/22/2022,1427,8,1
2/22/2022,1498,8,2
2/22/2022,1534,10,1
2/22/2022,1536,19,1
2/23/2022,111,19,1
2/23/2022,137,4,1
2/23/2022,469,4,1
2/23/2022,584,10,1
2/23/2022,588,19,1
2/23/2022,836,19,1
2/23/2022,954,4,1
2/23/2022,1164,4,1
2/23/2022,1291,4,1
2/23/2022,1294,10,1
2/23/2022,1295,10,1
2/25/2022,61,13,2
2/25/2022,93,20,1
2/25/2022,121,20,1
2/25/2022,516,20,1
2/25/2022,583,13,1
2/25/2022,775,13,1
2/25/2022,793,20,1
2/25/2022,921,15,1
2/25/2022,1264,20,1
2/25/2022,1335,15,1
2/25/2022,1364,15,1
2/26/2022,48,21,2
2/26/2022,172,21,1
2/26/2022,350,21,2
2/26/2022,522,21,1
2/26/2022,680,11,1
2/26/2022,771,21,1
2/26/2022,1002,21,1
2/26/2022,1102,11,1
2/27/2022,32,19,1
2/27/2022,81,13,1
2/27/2022,107,18,1
2/27/2022,219,13,1
2/27/2022,256,10,2
2/27/2022,307,19,1
2/27/2022,396,18,1
2/27/2022,400,19,1
2/27/2022,467,10,2
2/27/2022,496,10,2
2/27/2022,540,20,1
2/27/2022,573,19,1
2/27/2022,591,18,1
2/27/2022,783,19,2
2/27/2022,845,10,1
2/27/2022,1222,19,2
2/28/2022,181,16,1
2/28/2022,277,16,1
2/28/2022,507,16,1
2/28/2022,539,16,1
2/28/2022,656,16,1
2/28/2022,1142,16,1
2/28/2022,1388,16,1
3/2/2022,232,13,1
3/2/2022,280,3,1
3/2/2022,342,3,1
3/2/2022,345,4,2
3/2/2022,375,3,1
3/2/2022,545,4,1
3/2/2022,550,15,2
3/2/2022,674,3,1
3/2/2022,782,4,1
3/2/2022,954,3,1
3/2/2022,1001,21,1
3/2/2022,1106,3,1
3/2/2022,1164,3,1
3/2/2022,1168,3,1
3/2/2022,1218,13,1
3/2/2022,1292,21,2
3/2/2022,1337,4,2
3/2/2022,1383,3,1
3/2/2022,1551,4,1
3/3/2022,40,7,1
3/3/2022,129,8,2
3/3/2022,199,24,2
3/3/2022,250,7,1
3/3/2022,351,13,1
3/3/2022,373,7,1
3/3/2022,383,8,1
3/3/2022,522,13,1
3/3/2022,667,10,1
3/3/2022,667,18,1
3/3/2022,726,8,1
3/3/2022,869,10,1
3/3/2022,911,7,2
3/3/2022,931,24,1
3/3/2022,936,8,1
3/3/2022,974,8,1
3/3/2022,1012,8,1
3/3/2022,1102,8,2
3/3/2022,1377,8,1
3/3/2022,1461,10,1
3/5/2022,63,8,1
3/5/2022,233,7,1
3/5/2022,321,8,1
3/5/2022,332,8,1
3/5/2022,399,17,2
3/5/2022,574,8,1
3/5/2022,576,10,1
3/5/2022,583,7,1
3/5/2022,727,17,1
3/5/2022,924,7,1
3/5/2022,1045,8,1
3/5/2022,1051,17,1
3/5/2022,1071,7,1
3/5/2022,1100,7,2
3/5/2022,1129,7,1
3/5/2022,1161,17,2
3/5/2022,1179,17,1
3/5/2022,1185,10,1
3/5/2022,1342,10,1
3/5/2022,1386,10,1
3/5/2022,1487,17,1
3/5/2022,1491,8,1
3/6/2022,311,3,1
3/6/2022,392,4,1
3/6/2022,406,13,1
3/6/2022,492,13,1
3/6/2022,497,4,1
3/6/2022,501,16,1
3/6/2022,528,4,1
3/6/2022,655,16,1
3/6/2022,711,4,2
3/6/2022,927,16,1
3/6/2022,994,13,1
3/6/2022,1092,4,1
3/6/2022,1246,13,2
3/6/2022,1290,4,1
3/6/2022,1475,13,1
3/7/2022,4,10,2
3/7/2022,53,16,1
